Peso,Bias
2.0076675415039062,14.503378868103027
2.005126714706421,14.694655418395996
2.000079393386841,14.883625030517578
1.9930973052978516,15.07056713104248
1.9849320650100708,15.25584888458252
1.9764142036437988,15.439874649047852
1.9683496952056885,15.623032569885254
1.9614264965057373,15.805649757385254
1.9561413526535034,15.987956047058105
1.9527543783187866,16.170063018798828
1.9512760639190674,16.351959228515625
1.9514844417572021,16.53352165222168
1.9529706239700317,16.714534759521484
1.9552034139633179,16.894725799560547
1.9576042890548706,17.073801040649414
1.9596235752105713,17.251483917236328
1.9608068466186523,17.42754554748535
1.9608453512191772,17.601831436157227
1.9596033096313477,17.77427101135254
1.9571222066879272,17.944883346557617
1.953601360321045,18.11376190185547
1.94935941696167,18.28105926513672
1.944784164428711,18.446962356567383
1.9402756690979004,18.611661911010742
1.9361933469772339,18.77532958984375
1.9328110218048096,18.938095092773438
1.9302879571914673,19.10002899169922
1.9286563396453857,19.261140823364258
1.9278273582458496,19.421382904052734
1.9276127815246582,19.580659866333008
1.9277586936950684,19.73884391784668
1.927985429763794,19.895797729492188
1.9280281066894531,20.051387786865234
1.9276719093322754,20.205509185791016
1.9267778396606445,20.358095169067383
1.9252958297729492,20.509119033813477
1.923264741897583,20.658599853515625
1.9207993745803833,20.80659294128418
1.9180680513381958,20.95318031311035
1.915264368057251,21.09845542907715
1.912577509880066,21.242511749267578
1.9101650714874268,21.38542366027832
1.9081333875656128,21.52724266052246
1.9065260887145996,21.66798973083496
1.9053230285644531,21.807655334472656
1.9044485092163086,21.946203231811523
1.9037870168685913,22.08357810974121
1.9032037258148193,22.219717025756836
1.902565836906433,22.354555130004883
1.9017624855041504,22.488040924072266
1.900719404220581,22.620141983032227
1.8994067907333374,22.750844955444336
1.8978404998779297,22.880159378051758
1.8960754871368408,23.008115768432617
1.8941941261291504,23.134756088256836
1.8922914266586304,23.260128021240234
1.8904592990875244,23.384281158447266
1.8887726068496704,23.507253646850586
1.8872792720794678,23.629070281982422
1.885994553565979,23.74974250793457
1.8849018812179565,23.869266510009766
1.8839579820632935,23.98762321472168
1.8831020593643188,24.104787826538086
1.882266879081726,24.220733642578125
1.881389856338501,24.335432052612305
1.8804227113723755,24.44886589050293
1.8793381452560425,24.561025619506836
1.8781321048736572,24.671913146972656
1.8768224716186523,24.781543731689453
1.875444769859314,24.889938354492188
1.8740440607070923,24.99712371826172
1.8726675510406494,25.103126525878906
1.8713560104370117,25.20797348022461
1.8701380491256714,25.311681747436523
1.8690263032913208,25.414264678955078
1.8680166006088257,25.515724182128906
1.867090106010437,25.616058349609375
1.866218090057373,25.71525764465332
1.86536705493927,25.813312530517578
1.8645051717758179,25.910215377807617
1.8636072874069214,26.005958557128906
1.8626586198806763,26.100540161132812
1.8616564273834229,26.193965911865234
1.8606094121932983,26.28624725341797
1.8595352172851562,26.377399444580078
1.8584564924240112,26.467437744140625
1.8573967218399048,26.55638313293457
1.8563759326934814,26.644248962402344
1.8554075956344604,26.731050491333008
1.854496717453003,26.816797256469727
1.853639841079712,26.901493072509766
1.8528262376785278,26.98514175415039
1.8520406484603882,27.06774139404297
1.8512660264968872,27.1492919921875
1.8504869937896729,27.229793548583984
1.8496923446655273,27.309246063232422
1.8488765954971313,27.387657165527344
1.8480404615402222,27.46503257751465
1.8471901416778564,27.541383743286133
1.8463358879089355,27.616722106933594
1.845489501953125,27.691062927246094
1.8446621894836426,27.76441764831543
1.8438626527786255,27.83679962158203
1.8430956602096558,27.908218383789062
1.8423612117767334,27.978679656982422
1.8416553735733032,28.048192977905273
1.8409712314605713,28.11676025390625
1.8403000831604004,28.184385299682617
1.8396337032318115,28.251073837280273
1.8389654159545898,28.316829681396484
1.8382914066314697,28.38165855407715
1.8376110792160034,28.44556999206543
1.836926817893982,28.50857162475586
1.8362432718276978,28.570674896240234
1.835566520690918,28.63188934326172
1.8349024057388306,28.69222640991211
1.8342556953430176,28.751697540283203
1.8336290121078491,28.810312271118164
1.8330225944519043,28.868078231811523
1.8324347734451294,28.92500114440918
1.8318618535995483,28.981090545654297
1.8312995433807373,29.03635025024414
1.830743432044983,29.090787887573242
1.8301900625228882,29.1444091796875
1.8296372890472412,29.197221755981445
1.8290849924087524,29.24923324584961
1.8285343647003174,29.300453186035156
1.827987790107727,29.350889205932617
1.8274483680725098,29.40055274963379
1.8269189596176147,29.449453353881836
1.826401948928833,29.497600555419922
1.82589852809906,29.545001983642578
1.8254085779190063,29.591665267944336
1.8249309062957764,29.63759994506836
1.8244636058807373,29.682811737060547
1.8240041732788086,29.72730827331543
1.8235504627227783,29.77109718322754
1.8231008052825928,29.814184188842773
1.822654366493225,29.856576919555664
1.8222111463546753,29.898284912109375
1.8217720985412598,29.939315795898438
1.8213385343551636,29.979679107666016
1.8209120035171509,30.01938247680664
1.8204939365386963,30.058433532714844
1.8200851678848267,30.09684181213379
1.8196860551834106,30.134614944458008
1.8192963600158691,30.17176055908203
1.8189151287078857,30.20828628540039
1.818541169166565,30.244199752807617
1.8181732892990112,30.279508590698242
1.817810297012329,30.314218521118164
1.8174515962600708,30.348337173461914
1.8170969486236572,30.381872177124023
1.816746473312378,30.414831161499023
1.8164008855819702,30.447221755981445
1.8160609006881714,30.47905158996582
1.8157273530960083,30.51032829284668
1.8154007196426392,30.541059494018555
1.8150813579559326,30.571252822875977
1.8147690296173096,30.600915908813477
1.8144633769989014,30.630054473876953
1.8141638040542603,30.65867805480957
1.813869595527649,30.686790466308594
1.81358003616333,30.714399337768555
1.813294768333435,30.741512298583984
1.8130135536193848,30.768136978149414
1.8127363920211792,30.794279098510742
1.812463641166687,30.819944381713867
1.8121955394744873,30.845142364501953
1.8119325637817383,30.8698787689209
1.811674952507019,30.8941593170166
1.8114229440689087,30.917991638183594
1.8111764192581177,30.941383361816406
1.810935139656067,30.964338302612305
1.8106986284255981,30.98686408996582
1.8104665279388428,31.008968353271484
1.8102384805679321,31.030654907226562
1.810014247894287,31.051931381225586
1.8097938299179077,31.072803497314453
1.8095771074295044,31.093278884887695
1.8093640804290771,31.113361358642578
1.8091551065444946,31.133058547973633
1.8089501857757568,31.152376174926758
1.8087495565414429,31.17131996154785
1.8085532188415527,31.189895629882812
1.8083611726760864,31.208110809326172
1.8081731796264648,31.225969314575195
1.8079890012741089,31.24347686767578
1.8078083992004395,31.260639190673828
1.807631254196167,31.277462005615234
1.8074573278427124,31.2939510345459
1.8072866201400757,31.310110092163086
1.8071190118789673,31.325946807861328
1.8069547414779663,31.34146499633789
1.8067936897277832,31.356670379638672
1.8066359758377075,31.37156867980957
1.8064815998077393,31.38616371154785
1.8063305616378784,31.400461196899414
1.8061827421188354,31.414466857910156
1.8060381412506104,31.428184509277344
1.805896520614624,31.441619873046875
1.8057578802108765,31.45477867126465
1.8056221008300781,31.46766471862793
1.80548894405365,31.480281829833984
1.8053584098815918,31.49263572692871
1.8052306175231934,31.504730224609375
1.805105447769165,31.516571044921875
1.8049827814102173,31.528162002563477
1.8048627376556396,31.539506912231445
1.8047453165054321,31.550609588623047
1.8046305179595947,31.56147575378418
1.8045183420181274,31.57210922241211
1.8044085502624512,31.582515716552734
1.8043012619018555,31.592697143554688
1.8041962385177612,31.602659225463867
1.8040934801101685,31.612403869628906
1.803992748260498,31.621936798095703
1.8038941621780396,31.631261825561523
1.803797721862793,31.640382766723633
1.8037034273147583,31.649303436279297
1.803611159324646,31.65802574157715
1.8035210371017456,31.666555404663086
1.8034330606460571,31.674896240234375
1.8033469915390015,31.68305206298828
1.8032629489898682,31.691024780273438
1.8031806945800781,31.69881820678711
1.8031002283096313,31.706436157226562
1.8030215501785278,31.713882446289062
1.8029446601867676,31.721158981323242
1.8028695583343506,31.728271484375
1.8027961254119873,31.73522186279297
1.8027243614196777,31.74201202392578
1.8026543855667114,31.748647689819336
1.8025859594345093,31.755130767822266
1.8025190830230713,31.761463165283203
1.8024537563323975,31.767648696899414
1.8023899793624878,31.773691177368164
1.8023276329040527,31.779592514038086
1.8022667169570923,31.785354614257812
1.8022072315216064,31.79098129272461
1.8021491765975952,31.796476364135742
1.8020925521850586,31.801841735839844
1.802037239074707,31.807079315185547
1.8019832372665405,31.812192916870117
1.801930546760559,31.817184448242188
1.8018791675567627,31.82205581665039
1.8018289804458618,31.826810836791992
1.801780104637146,31.831451416015625
1.8017323017120361,31.835979461669922
1.8016855716705322,31.84039878845215
1.8016400337219238,31.844709396362305
1.8015955686569214,31.848915100097656
1.8015520572662354,31.853017807006836
1.8015097379684448,31.85702133178711
1.8014684915542603,31.860925674438477
1.8014283180236816,31.864734649658203
1.8013890981674194,31.86844825744629
1.8013508319854736,31.8720703125
1.8013136386871338,31.875600814819336
1.8012773990631104,31.879043579101562
1.8012419939041138,31.882400512695312
1.801207423210144,31.88567352294922
1.8011736869812012,31.88886260986328
1.8011409044265747,31.891971588134766
1.8011088371276855,31.895002365112305
1.8010776042938232,31.8979549407959
1.8010472059249878,31.900833129882812
1.8010176420211792,31.903636932373047
1.800988793373108,31.906368255615234
1.800960659980774,31.90903091430664
1.8009332418441772,31.911623001098633
1.8009065389633179,31.914148330688477
1.8008805513381958,31.916608810424805
1.800855278968811,31.919004440307617
1.8008307218551636,31.921337127685547
1.8008067607879639,31.923608779907227
1.800783395767212,31.92582130432129
1.8007606267929077,31.927974700927734
1.8007384538650513,31.930070877075195
1.8007168769836426,31.932111740112305
1.8006958961486816,31.934099197387695
1.8006755113601685,31.936033248901367
1.8006556034088135,31.937915802001953
1.8006362915039062,31.939746856689453
1.8006174564361572,31.941530227661133
1.8005990982055664,31.94326400756836
1.8005813360214233,31.9449520111084
1.8005640506744385,31.94659423828125
1.8005471229553223,31.948190689086914
1.8005306720733643,31.949743270874023
1.8005146980285645,31.95125389099121
1.8004992008209229,31.952722549438477
1.80048406124115,31.954151153564453
1.8004693984985352,31.95553970336914
1.8004552125930786,31.956890106201172
1.8004415035247803,31.958202362060547
1.8004281520843506,31.9594783782959
1.8004150390625,31.960718154907227
1.800402283668518,31.961923599243164
1.8003897666931152,31.96309471130371
1.800377607345581,31.9642333984375
1.800365924835205,31.96533966064453
1.8003545999526978,31.966415405273438
1.800343632698059,31.96746063232422
1.8003329038619995,31.968475341796875
1.8003225326538086,31.96946144104004
1.8003123998641968,31.97041893005371
1.800302505493164,31.971349716186523
1.80029296875,31.972253799438477
1.8002837896347046,31.97313117980957
1.8002748489379883,31.973981857299805
1.800266146659851,31.974807739257812
1.800257682800293,31.975610733032227
1.8002493381500244,31.976388931274414
1.800241231918335,31.977144241333008
1.8002334833145142,31.97787857055664
1.8002259731292725,31.97859001159668
1.8002187013626099,31.979280471801758
1.8002116680145264,31.979951858520508
1.800204873085022,31.980602264404297
1.8001983165740967,31.981233596801758
1.800191879272461,31.98184585571289
1.8001855611801147,31.982439041137695
1.800179362297058,31.983015060424805
1.8001734018325806,31.98357391357422
1.8001676797866821,31.984115600585938
1.8001620769500732,31.98464012145996
1.8001567125320435,31.985149383544922
1.8001515865325928,31.98564338684082
1.8001465797424316,31.986122131347656
1.80014169216156,31.98658561706543
1.800136923789978,31.987035751342773
1.800132393836975,31.987470626831055
1.8001278638839722,31.987892150878906
1.8001235723495483,31.988300323486328
1.800119400024414,31.988697052001953
1.8001153469085693,31.98908042907715
1.8001114130020142,31.989452362060547
1.8001075983047485,31.98981285095215
1.8001039028167725,31.990161895751953
1.800100326538086,31.99049949645996
1.800096869468689,31.990825653076172
1.8000935316085815,31.99114227294922
1.8000903129577637,31.9914493560791
1.8000872135162354,31.99174690246582
1.800084114074707,31.992034912109375
1.8000811338424683,31.992313385009766
1.800078272819519,31.992582321166992
1.8000755310058594,31.992841720581055
1.8000729084014893,31.993093490600586
1.8000704050064087,31.993337631225586
1.8000680208206177,31.993574142456055
1.8000656366348267,31.99380111694336
1.8000632524490356,31.994022369384766
1.8000608682632446,31.99423599243164
1.8000586032867432,31.994441986083984
1.8000564575195312,31.994640350341797
1.8000544309616089,31.99483299255371
1.800052523612976,31.995019912719727
1.8000506162643433,31.99519920349121
1.800048828125,31.995372772216797
1.8000471591949463,31.995540618896484
1.8000454902648926,31.995702743530273
1.8000438213348389,31.995859146118164
1.8000421524047852,31.99601173400879
1.800040602684021,31.996158599853516
1.8000390529632568,31.996299743652344
1.8000375032424927,31.996437072753906
1.800036072731018,31.99656867980957
1.800034761428833,31.99669647216797
1.8000335693359375,31.9968204498291
1.800032377243042,31.996938705444336
1.8000311851501465,31.997053146362305
1.8000301122665405,31.997163772583008
1.8000290393829346,31.997270584106445
1.8000279664993286,31.997373580932617
1.800026774406433,31.997472763061523
1.8000257015228271,31.997568130493164
1.8000246286392212,31.997661590576172
1.8000236749649048,31.997751235961914
1.8000227212905884,31.99783706665039
1.8000218868255615,31.997920989990234
1.8000210523605347,31.998001098632812
1.8000203371047974,31.998079299926758
1.80001962184906,31.998153686523438
1.8000189065933228,31.998226165771484
1.800018072128296,31.998294830322266
1.8000173568725586,31.998361587524414
1.8000165224075317,31.99842643737793
1.8000158071517944,31.99848747253418
1.8000152111053467,31.998546600341797
1.800014615058899,31.99860382080078
1.8000140190124512,31.998659133911133
1.800013542175293,31.99871253967285
1.8000130653381348,31.998764038085938
1.8000125885009766,31.99881362915039
1.8000121116638184,31.99886131286621
1.8000116348266602,31.9989070892334
1.800011157989502,31.998950958251953
1.8000106811523438,31.998992919921875
1.8000102043151855,31.999032974243164
1.8000097274780273,31.999073028564453
1.8000093698501587,31.99911117553711
1.80000901222229,31.999147415161133
1.8000086545944214,31.999181747436523
1.8000082969665527,31.999216079711914
1.800007939338684,31.999248504638672
1.8000075817108154,31.999279022216797
1.8000072240829468,31.999309539794922
1.8000069856643677,31.999338150024414
1.800006628036499,31.999366760253906
1.80000638961792,31.999393463134766
1.8000061511993408,31.999418258666992
1.8000059127807617,31.99944305419922
1.8000056743621826,31.999465942382812
1.8000054359436035,31.999488830566406
1.8000051975250244,31.999509811401367
1.8000049591064453,31.999530792236328
1.8000047206878662,31.99955177307129
1.800004482269287,31.999570846557617
1.8000043630599976,31.999589920043945
1.8000041246414185,31.99960708618164
1.800004005432129,31.999624252319336
1.8000038862228394,31.99964141845703
1.8000037670135498,31.999656677246094
1.8000035285949707,31.999671936035156
1.8000032901763916,31.99968719482422
1.8000030517578125,31.99970054626465
1.8000028133392334,31.999713897705078
1.8000026941299438,31.999727249145508
1.8000026941299438,31.999738693237305
1.8000026941299438,31.9997501373291
1.8000025749206543,31.9997615814209
1.8000024557113647,31.999773025512695
1.8000023365020752,31.99978256225586
1.8000022172927856,31.999792098999023
1.800002098083496,31.999801635742188
1.8000019788742065,31.99981117248535
1.800001859664917,31.999820709228516
1.8000017404556274,31.999828338623047
1.8000017404556274,31.999835968017578
1.8000017404556274,31.99984359741211
1.8000017404556274,31.99985122680664
1.800001621246338,31.999858856201172
1.8000015020370483,31.99986457824707
1.8000013828277588,31.99987030029297
1.8000012636184692,31.999876022338867
1.8000011444091797,31.999881744384766
1.8000010251998901,31.999887466430664
1.8000010251998901,31.999893188476562
1.8000010251998901,31.99989891052246
1.8000010251998901,31.99990463256836
1.8000010251998901,31.999908447265625
1.8000010251998901,31.99991226196289
1.8000009059906006,31.999916076660156
1.800000786781311,31.999919891357422
1.800000786781311,31.999923706054688
1.800000786781311,31.999927520751953
1.800000786781311,31.99993133544922
1.800000786781311,31.999935150146484
1.800000786781311,31.99993896484375
1.8000006675720215,31.999942779541016
1.800000548362732,31.99994659423828
1.800000548362732,31.999948501586914
1.8000004291534424,31.999950408935547
1.8000003099441528,31.99995231628418
1.8000003099441528,31.999954223632812
1.8000003099441528,31.999956130981445
1.8000004291534424,31.999958038330078
1.800000548362732,31.99995994567871
1.800000548362732,31.999961853027344
1.800000548362732,31.999963760375977
1.8000004291534424,31.99996566772461
1.8000003099441528,31.999967575073242
1.8000001907348633,31.999969482421875
1.8000000715255737,31.999971389770508
1.8000000715255737,31.99997329711914
1.8000001907348633,31.999975204467773
1.8000004291534424,31.999977111816406
1.800000548362732,31.99997901916504
1.8000004291534424,31.999980926513672
1.8000001907348633,31.999982833862305
1.8000000715255737,31.999984741210938
1.7999999523162842,31.99998664855957
1.7999999523162842,31.999988555908203
1.7999999523162842,31.999988555908203
1.8000000715255737,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000003099441528,31.999988555908203
1.8000003099441528,31.999988555908203
1.8000003099441528,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
1.8000001907348633,31.999988555908203
